time,IMU1.loc_acc_x,IMU1.loc_acc_y,IMU1.loc_acc_z,IMU2.loc_acc_x,IMU2.loc_acc_y,IMU2.loc_acc_z,IMU1.gyro_x,IMU1.gyro_y,IMU1.gyro_z,IMU2.gyro_x,IMU2.gyro_y,IMU2.gyro_z,IMU1.quat_i,IMU1.quat_j,IMU1.quat_k,IMU1.quat_w,IMU2.quat_i,IMU2.quat_j,IMU2.quat_k,IMU2.quat_w,IMU1.roll_x,IMU1.pitch_y,IMU1.yaw_z,IMU2.roll_x,IMU2.pitch_y,IMU2.yaw_z,IMU1.localVelocity_x,IMU1.localVelocity_y,IMU1.localVelocity_z,IMU2.localVelocity_x,IMU2.localVelocity_y,IMU2.localVelocity_z,IMU1.globalVelocity_x,IMU1.globalVelocity_y,IMU1.globalVelocity_z,IMU2.globalVelocity_x,IMU2.globalVelocity_y,IMU2.globalVelocity_z,mcl_sync,label_sync
1677190375587999,0.216350,0.588546,-0.693455,-0.760270,-0.310715,0.821396,-0.679828,-0.124680,-0.263838,0.116995,-0.046038,-0.031739,0.809181,0.194235,0.162997,0.530260,-0.009592,0.773545,0.182756,0.606944,1.966563,-0.057831,0.509803,2.199027,1.230039,2.475772,0.040537,0.633885,-0.293007,-0.740477,0.221389,-0.139429,-0.030262,0.054995,1.003854,0.137599,-0.001667,1.044321,0,0
1677190375607999,0.019095,0.146141,0.174983,-0.429481,-0.461497,0.791023,-0.756928,-0.166520,-0.247873,0.125407,-0.030439,-0.077469,0.804826,0.194108,0.161825,0.537248,-0.009558,0.773312,0.181194,0.607709,1.951119,-0.051937,0.508614,2.201643,1.232618,2.476014,0.038928,0.627232,-0.274879,-0.729125,0.209669,-0.124449,-0.026043,0.049060,1.007024,0.153905,-0.005959,1.044409,0,0
1677190375628000,-0.226726,0.570845,1.016446,-0.318171,-0.274291,0.531206,-0.787349,-0.161201,-0.154328,0.071362,0.021877,-0.036534,0.800148,0.193198,0.161257,0.544683,-0.009560,0.773389,0.180345,0.607863,1.934148,-0.047613,0.506795,2.204519,1.233574,2.477642,0.032482,0.630367,-0.240231,-0.716801,0.201995,-0.114724,-0.017113,0.024324,1.011990,0.163882,-0.007823,1.044428,0,0
1677190375648000,-0.073952,0.722286,0.566639,-0.320173,-0.033202,0.532266,-0.763839,-0.087879,-0.080872,0.050321,0.118034,-0.007516,0.795685,0.192104,0.161639,0.551452,-0.009562,0.774017,0.179915,0.607190,1.918006,-0.045370,0.505750,2.209997,1.232712,2.482520,0.029175,0.637882,-0.214892,-0.705839,0.199464,-0.105045,-0.009402,0.007480,1.023378,0.172769,-0.005181,1.045748,0,0
1677190375668000,-0.057767,0.111439,0.241291,-0.413452,-0.454967,0.580073,-0.885435,-0.037204,-0.089599,0.060763,0.190624,-0.028194,0.790526,0.191167,0.162560,0.558877,-0.009930,0.775091,0.179111,0.606051,1.899853,-0.043352,0.505662,2.220332,1.231672,2.492248,0.026281,0.634581,-0.196376,-0.698126,0.188836,-0.094488,-0.006021,-0.000007,1.025612,0.185019,-0.010525,1.046359,0,0
1677190375688000,-0.164938,-0.013038,0.418587,-0.434983,-0.459596,0.378603,-0.926493,-0.086093,-0.127148,0.067389,0.203648,-0.029561,0.785025,0.190193,0.162920,0.566802,-0.010294,0.776316,0.178220,0.604739,1.880761,-0.040201,0.504849,2.231861,1.230349,2.503044,0.021336,0.630233,-0.174629,-0.692284,0.178469,-0.088047,-0.003135,-0.010744,1.024414,0.193650,-0.017200,1.048142,0,0
1677190375708000,-0.060611,0.394079,0.260029,-0.430711,0.091306,0.256539,-0.829245,-0.173377,-0.117618,0.032554,0.220478,0.022559,0.780195,0.188770,0.162479,0.574028,-0.010321,0.777614,0.178104,0.603101,1.863749,-0.036820,0.502253,2.240786,1.227461,2.511909,0.018573,0.635508,-0.156367,-0.687845,0.179485,-0.084143,0.000958,-0.020076,1.032143,0.197456,-0.014240,1.053230,0,0
1677190375728000,0.177158,0.697966,0.566962,-0.193086,0.412920,0.176767,-0.787333,-0.086204,-0.094762,0.040290,0.252789,0.051205,0.775363,0.187632,0.162886,0.580792,-0.010017,0.779157,0.178227,0.601077,1.847166,-0.034649,0.501163,2.249693,1.223324,2.520652,0.020664,0.648371,-0.132277,-0.680184,0.187311,-0.081936,0.012679,-0.033735,1.044330,0.197017,-0.004773,1.055866,0,0
1677190375748000,0.265686,1.191140,0.231926,0.001453,-0.019579,0.412776,-0.822330,0.145419,-0.149723,0.104123,0.281976,0.014464,0.769860,0.188189,0.164823,0.587350,-0.009785,0.780923,0.177507,0.598997,1.829944,-0.032721,0.504786,2.262438,1.219756,2.532103,0.024628,0.672628,-0.115194,-0.670199,0.186873,-0.075119,0.023685,-0.043055,1.068063,0.201882,-0.001272,1.051492,0,0
1677190375768000,-0.183829,-0.487050,-0.610026,0.222499,-0.784817,0.266132,-1.154501,0.163042,-0.175350,0.116431,0.271720,-0.067152,0.762569,0.188681,0.167075,0.596004,-0.010333,0.782708,0.175894,0.597132,1.807250,-0.029908,0.508791,2.279514,1.217955,2.547679,0.019706,0.664870,-0.115250,-0.657386,0.171524,-0.071349,0.015629,-0.034672,1.063070,0.206203,-0.012124,1.039563,0,0
1677190375787999,-0.161719,-0.653281,-0.166316,0.464882,-0.501873,0.038109,-1.066163,-0.021287,-0.083727,0.010465,0.208893,-0.043783,0.756071,0.187462,0.168337,0.604254,-0.011105,0.784011,0.175363,0.595562,1.786045,-0.028004,0.508745,2.290852,1.216095,2.559409,0.015332,0.655341,-0.106725,-0.641341,0.162232,-0.072258,0.012032,-0.033080,1.052658,0.203575,-0.018067,1.025617,0,0
1677190375807999,-0.037329,-0.962848,-0.051394,0.573706,0.562723,0.182228,-0.829056,-0.045209,0.033578,-0.086934,0.166194,0.042815,0.751206,0.185543,0.169733,0.610491,-0.011341,0.784835,0.176575,0.594113,1.769600,-0.028468,0.507718,2.292760,1.212701,2.563500,0.013553,0.641178,-0.096186,-0.624747,0.174632,-0.070409,0.011382,-0.031252,1.035696,0.198120,-0.002780,1.014568,0,0
1677190375827999,0.082754,-0.790168,0.238169,0.765105,0.618502,0.260587,-0.717644,0.109454,0.083389,0.039953,0.118913,-0.007247,0.746708,0.184299,0.172469,0.615597,-0.011098,0.785582,0.176547,0.593138,1.754947,-0.030664,0.509559,2.296726,1.210622,2.567124,0.014283,0.632017,-0.080130,-0.605959,0.188550,-0.067118,0.016018,-0.034029,1.021074,0.192713,0.014742,0.999872,0,0
1677190375847999,0.153225,-2.297769,0.606712,0.774019,-0.373450,0.262793,-0.710528,0.192379,0.049498,0.246301,0.032242,-0.103135,0.741962,0.183749,0.175681,0.620572,-0.010567,0.786179,0.173924,0.593131,1.740190,-0.032644,0.513191,2.306854,1.211915,2.572648,0.016532,0.594240,-0.056965,-0.588626,0.183028,-0.063910,0.023986,-0.037709,0.975583,0.191771,0.013640,0.979767,0,0
1677190375867999,0.344444,-2.080324,0.486414,0.791120,-0.960673,-0.171734,-0.819749,0.150144,-0.011192,0.262634,-0.048482,-0.058326,0.736485,0.183116,0.178466,0.626460,-0.009644,0.786480,0.171150,0.593555,1.723313,-0.033452,0.516210,2.314858,1.213767,2.575250,0.022715,0.562326,-0.036456,-0.572575,0.166160,-0.069521,0.034728,-0.038739,0.934961,0.185198,-0.000961,0.958385,0,0
1677190375888000,0.317505,-2.234944,0.863971,0.821758,-0.467167,-0.053591,-0.904346,0.070518,-0.038541,0.061445,-0.068631,0.108253,0.730335,0.181980,0.180680,0.633320,-0.008387,0.786277,0.171192,0.593830,1.704242,-0.033416,0.517754,2.310563,1.213089,2.569211,0.028467,0.528807,-0.008630,-0.557520,0.159552,-0.072897,0.049019,-0.046805,0.890325,0.178480,-0.005457,0.938402,0,0
1677190375908000,-0.189488,-1.897445,0.457686,1.040874,0.094388,0.475748,-0.914085,0.059507,-0.022486,-0.054601,-0.028475,0.187648,0.724195,0.180876,0.182618,0.640095,-0.007041,0.785945,0.172945,0.593780,1.685428,-0.032952,0.519006,2.300199,1.210500,2.559500,0.024187,0.503489,0.010849,-0.539666,0.164560,-0.065814,0.051089,-0.054434,0.853199,0.177892,0.004499,0.914763,0,0
1677190375928000,-0.401434,-3.161766,-0.214933,1.786057,-0.185759,0.374706,-1.145504,0.099319,-0.000794,0.068099,-0.001621,0.128245,0.716771,0.179602,0.185177,0.648027,-0.005498,0.786083,0.173319,0.593504,1.662986,-0.032691,0.520963,2.296399,1.208239,2.554063,0.015775,0.454296,0.016671,-0.508464,0.164339,-0.060878,0.042775,-0.050905,0.792119,0.172211,0.011608,0.876198,0,0
1677190375948000,-0.232814,-3.745141,0.583805,2.346885,-0.825721,0.283777,-1.341022,0.161305,-0.032241,0.211035,0.035410,0.109900,0.707364,0.178372,0.188532,0.657665,-0.003504,0.786802,0.172187,0.592895,1.635217,-0.032109,0.524257,2.299497,1.205981,2.552686,0.010839,0.394798,0.038281,-0.467562,0.151681,-0.057882,0.046165,-0.060191,0.718232,0.164123,0.008428,0.824185,0,0
1677190375968000,0.077286,-4.094421,1.484248,2.666850,-0.979707,0.432092,-1.212403,0.173912,-0.072406,0.243019,0.117677,0.198010,0.698052,0.177399,0.191807,0.666866,-0.000791,0.788051,0.171298,0.591503,1.608308,-0.031186,0.527893,2.303418,1.201385,2.551494,0.012209,0.329623,0.077731,-0.421735,0.136293,-0.052040,0.065033,-0.083340,0.637103,0.157256,0.004534,0.764680,0,0
1677190375988000,0.143282,-3.534464,0.680723,2.943092,-0.870168,0.597489,-0.982153,0.179822,-0.085133,0.228407,0.197870,0.250827,0.690597,0.177067,0.194478,0.673905,0.002207,0.789707,0.170955,0.589387,1.587355,-0.029964,0.531577,2.307517,1.194768,2.550907,0.014998,0.276894,0.100960,-0.371804,0.123430,-0.043003,0.077547,-0.093785,0.568038,0.150966,0.004876,0.699832,0,0
1677190376008000,0.188404,-3.296716,0.340409,3.313863,-1.131755,0.983940,-0.850357,0.203705,-0.130281,0.261679,0.239779,0.210896,0.684005,0.177478,0.196714,0.679843,0.004943,0.791541,0.170064,0.587163,1.569520,-0.027795,0.535697,2.314739,1.188596,2.553016,0.018787,0.230102,0.117252,-0.315824,0.105653,-0.026347,0.087789,-0.099096,0.503963,0.150157,0.003953,0.624736,0,0
1677190376028000,0.198477,-3.097812,0.023826,3.599282,-1.436098,0.796754,-0.944758,0.067930,-0.170478,0.310128,0.233420,0.159130,0.677037,0.177080,0.197847,0.686561,0.007450,0.793564,0.168283,0.584914,1.550266,-0.024750,0.537031,2.325943,1.183217,2.558127,0.022870,0.188399,0.127102,-0.255439,0.082088,-0.013538,0.095322,-0.100021,0.443864,0.144681,-0.002537,0.543639,0,0
1677190376047999,-0.034292,-2.942313,0.120458,3.672250,-1.526722,0.473503,-1.141165,-0.220315,-0.097947,0.312969,0.238517,0.173553,0.669213,0.173896,0.197758,0.695020,0.010053,0.795796,0.166453,0.582361,1.526953,-0.022965,0.532577,2.338074,1.177197,2.563966,0.022389,0.150839,0.138795,-0.194828,0.056989,-0.007290,0.100337,-0.106212,0.386897,0.132410,-0.012099,0.462444,0,0
1677190376067999,-0.200571,-2.937885,-1.396338,3.617945,-1.367148,0.698131,-1.318371,-0.293650,0.059010,0.289383,0.268707,0.186201,0.661184,0.169035,0.198281,0.703701,0.012647,0.798036,0.165018,0.579647,1.502213,-0.024302,0.526742,2.348952,1.170600,2.569149,0.018667,0.114319,0.120083,-0.136464,0.035339,0.003361,0.088079,-0.089109,0.327993,0.123456,-0.017707,0.381984,0,0
1677190376087999,-0.142845,-3.327554,-1.297125,3.555532,-1.128672,0.906363,-1.382569,-0.083293,0.124017,0.257427,0.284435,0.112729,0.652211,0.165007,0.200788,0.712268,0.014550,0.800200,0.163585,0.577020,1.475853,-0.026858,0.525253,2.360609,1.164781,2.576095,0.016181,0.070873,0.103308,-0.080428,0.018692,0.018097,0.079339,-0.074953,0.260939,0.117395,-0.018081,0.302882,0,0
1677190376107999,0.063065,-3.288269,-1.493196,3.493114,-1.322597,1.133632,-1.374240,0.044345,0.039770,0.228732,0.241490,-0.021482,0.642877,0.162329,0.203562,0.720533,0.015167,0.801977,0.161487,0.575125,1.449764,-0.027807,0.526186,2.374531,1.161938,2.586139,0.017889,0.028988,0.082586,-0.026638,-0.001623,0.037305,0.073109,-0.056806,0.193819,0.116183,-0.021529,0.222577,0,0
1677190376128000,0.337710,-3.519183,-1.628618,3.401186,-1.521173,1.127072,-1.277872,-0.061125,-0.028892,0.203442,0.171828,-0.115011,0.634325,0.159345,0.205107,0.728298,0.014880,0.803323,0.158883,0.573978,1.425781,-0.028111,0.524862,2.389455,1.161625,2.597705,0.025161,-0.016832,0.059151,0.024405,-0.025725,0.056321,0.071633,-0.035500,0.121391,0.115833,-0.029543,0.142935,0,0
1677190376148000,0.453408,-3.740430,-1.351699,3.240757,-1.377365,0.867913,-0.936181,-0.158927,-0.040586,0.136848,0.111283,-0.141033,0.628213,0.156268,0.205492,0.734130,0.014148,0.804305,0.156681,0.573225,1.408190,-0.028749,0.521573,2.402308,1.162159,2.608411,0.034813,-0.066490,0.041274,0.071422,-0.046792,0.070099,0.076112,-0.019445,0.045193,0.111155,-0.037059,0.068574,0,0
1677190376168000,0.663849,-2.792642,-0.445901,2.932097,-1.230891,0.836380,-0.551130,-0.049193,-0.066046,0.054107,0.049076,-0.135940,0.624189,0.154779,0.205901,0.737753,0.013111,0.804757,0.155217,0.573014,1.397025,-0.028670,0.520391,2.411026,1.163522,2.616481,0.048734,-0.096705,0.041553,0.111544,-0.064798,0.083205,0.091394,-0.015000,-0.009248,0.107513,-0.043429,0.000877,0,0
1677190376188000,0.336432,-1.670364,-0.439761,2.475925,-0.914230,0.617065,-0.387777,-0.067085,-0.070933,-0.004929,-0.011109,-0.103343,0.621428,0.153761,0.205695,0.740350,0.012180,0.804779,0.154518,0.573193,1.389398,-0.027979,0.518818,2.415170,1.165088,2.620928,0.056160,-0.104088,0.042017,0.141921,-0.076368,0.091891,0.098696,-0.011100,-0.041785,0.101980,-0.046739,-0.055462,0,0
1677190376208000,0.003156,-0.609544,0.286326,1.695547,-0.290174,0.062383,-0.380423,-0.187693,-0.035667,-0.027288,-0.029996,-0.026137,0.618749,0.151754,0.204898,0.743223,0.011930,0.804728,0.154616,0.573243,1.381388,-0.027991,0.515009,2.415149,1.165335,2.621406,0.056968,-0.089973,0.057086,0.156169,-0.075382,0.089463,0.104840,-0.019992,-0.050965,0.089566,-0.043851,-0.090911,0,0
1677190376228000,0.327302,0.677100,-0.171517,0.609480,0.198322,-0.253264,-0.521834,-0.080417,0.019555,-0.025330,-0.008398,0.069778,0.615156,0.149867,0.205412,0.746440,0.012480,0.804757,0.155330,0.572998,1.371182,-0.028992,0.513502,2.411988,1.163944,2.618513,0.064300,-0.049948,0.063103,0.148278,-0.064581,0.080712,0.109174,-0.013860,-0.036483,0.077202,-0.037400,-0.101962,0,0
1677190376248000,0.862622,1.743524,-0.015264,-0.620863,0.295122,-0.677056,-0.690183,0.149422,0.066920,0.017122,0.061612,0.133401,0.609923,0.148899,0.208061,0.750185,0.013597,0.805247,0.155968,0.572110,1.357480,-0.030403,0.516703,2.410174,1.160839,2.616073,0.082373,0.011477,0.072372,0.115468,-0.051828,0.063487,0.121398,-0.001336,-0.000257,0.065170,-0.036008,-0.087383,0,0
1677190376268000,0.550273,2.380271,0.018255,-1.846417,0.495581,-1.151958,-0.689034,0.355198,0.083158,0.111443,0.162945,0.156429,0.604268,0.149496,0.211966,0.753542,0.015239,0.806471,0.155932,0.570351,1.343765,-0.030871,0.523997,2.412897,1.155983,2.616465,0.094227,0.085603,0.082457,0.057941,-0.035079,0.036777,0.126421,0.010267,0.048227,0.052383,-0.037995,-0.046396,0,0
1677190376287999,-0.880458,2.306571,-1.318959,-2.376713,0.972856,-1.675176,-0.459588,0.390247,0.159572,0.159271,0.253442,0.143187,0.600681,0.150935,0.215850,0.755019,0.016977,0.808343,0.155515,0.567760,1.335766,-0.031402,0.532283,2.419621,1.149623,2.620197,0.077488,0.158114,0.065965,-0.010289,-0.008828,-0.000374,0.093664,0.029935,0.088068,0.032571,-0.035509,0.010130,0,0
1677190376307999,-1.755068,0.013656,-1.602423,-2.132098,1.127045,-2.154366,-0.117949,0.273708,0.243699,0.145917,0.291308,0.090066,0.599999,0.152119,0.218840,0.754463,0.018200,0.810522,0.154928,0.564769,1.334805,-0.033077,0.538698,2.429156,1.142985,2.627245,0.043271,0.184521,0.043989,-0.073618,0.020433,-0.047071,0.049670,0.036716,0.081377,0.002173,-0.031264,0.066185,0,0
1677190376327999,-1.538663,-0.803667,-0.971904,-1.747268,0.810139,-2.002363,0.152833,0.177628,0.221951,0.141497,0.261865,0.021392,0.601270,0.153185,0.220773,0.752670,0.018840,0.812535,0.153918,0.562125,1.338602,-0.034900,0.543162,2.440101,1.137754,2.635904,0.013389,0.194231,0.034828,-0.129132,0.043254,-0.090680,0.018011,0.032066,0.061897,-0.026953,-0.030671,0.112744,0,0
1677190376347999,-1.005725,-1.426543,0.016851,-1.176111,0.384887,-1.481041,0.411033,0.091613,0.123695,0.131819,0.190695,-0.037184,0.604113,0.154431,0.221318,0.749974,0.018997,0.814082,0.152581,0.560244,1.346421,-0.035772,0.545525,2.450671,1.134613,2.644370,-0.005834,0.191029,0.045664,-0.172998,0.057437,-0.123804,0.007074,0.014299,0.035154,-0.049323,-0.033362,0.143393,0,0
1677190376367999,-0.503894,-1.594232,-0.111097,-0.218364,0.063441,-0.809676,0.503302,0.020754,-0.010847,0.068995,0.117215,-0.062598,0.607693,0.155955,0.220434,0.747021,0.018695,0.815058,0.151610,0.559096,1.356292,-0.034915,0.545892,2.458437,1.133082,2.651194,-0.015026,0.183919,0.054181,-0.197379,0.065030,-0.143428,0.003742,0.003559,0.004892,-0.065562,-0.035240,0.150623,0,0
1677190376388000,-0.390194,-1.685721,-1.066810,0.920980,-0.131677,-0.074833,0.380231,-0.063329,-0.101858,0.003306,0.066506,-0.056425,0.610828,0.157198,0.218474,0.744776,0.018197,0.815570,0.151289,0.558452,1.364918,-0.032752,0.544195,2.462591,1.132339,2.655622,-0.021958,0.174324,0.043839,-0.198537,0.068532,-0.148273,-0.007188,0.009993,-0.031016,-0.076335,-0.032985,0.131351,0,0
1677190376408000,-0.519610,-2.872416,-2.329591,1.939709,-0.536865,0.367255,0.154508,-0.154938,-0.084615,-0.047554,0.029907,-0.029426,0.613091,0.157393,0.216226,0.743530,0.017661,0.815791,0.151490,0.558092,1.370713,-0.031084,0.540733,2.463994,1.131903,2.658107,-0.031499,0.140247,0.008513,-0.178783,0.063713,-0.144183,-0.030027,0.032922,-0.095185,-0.085558,-0.032432,0.088554,0,0
1677190376428000,-0.363711,-4.365372,-2.459501,2.743618,-0.891643,0.625274,0.014502,-0.130135,-0.022493,-0.106577,-0.020358,0.033715,0.614521,0.157045,0.214842,0.742824,0.017347,0.815662,0.152449,0.558030,1.374073,-0.030741,0.537999,2.461196,1.131470,2.657172,-0.037948,0.075467,-0.029127,-0.142312,0.051555,-0.134829,-0.047780,0.055336,-0.188916,-0.095097,-0.034228,0.027600,0,0
1677190376448000,-0.294956,-5.600850,-1.910008,3.310253,-0.878956,0.945109,0.058534,-0.078002,0.030139,-0.157730,-0.072008,0.102813,0.615896,0.156704,0.214231,0.741933,0.017476,0.815101,0.154338,0.558326,1.377302,-0.031365,0.536523,2.452931,1.130886,2.651482,-0.043055,-0.014953,-0.055479,-0.093773,0.039382,-0.118963,-0.055886,0.065776,-0.304628,-0.103006,-0.031838,-0.045658,0,0
1677190376468000,0.006786,-6.256594,-1.029235,4.073273,-0.944850,1.167565,0.264419,-0.090646,0.095316,-0.146768,-0.133994,0.119564,0.618105,0.155717,0.214208,0.740308,0.017998,0.814227,0.156344,0.559027,1.382211,-0.034255,0.535116,2.442222,1.130725,2.642938,-0.042167,-0.119505,-0.063906,-0.029144,0.025597,-0.098523,-0.048429,0.063144,-0.429631,-0.112219,-0.026261,-0.134537,0,0
1677190376488000,0.535897,-6.565241,-1.130686,4.792937,-1.166605,1.312179,0.484554,-0.031044,0.112365,-0.069949,-0.210832,0.095413,0.622131,0.154894,0.214857,0.736913,0.018902,0.813117,0.157581,0.560264,1.391821,-0.039062,0.534907,2.431969,1.131762,2.633146,-0.030742,-0.231326,-0.074041,0.050799,0.007060,-0.075057,-0.032211,0.068163,-0.560656,-0.123217,-0.020943,-0.238607,0,0
1677190376508000,0.658646,-6.624852,-0.488936,4.866068,-1.404522,1.365236,0.632189,0.123895,0.042263,-0.007816,-0.254431,0.085480,0.626195,0.155701,0.215969,0.732966,0.020020,0.811849,0.158086,0.561919,1.402614,-0.042243,0.537549,2.422658,1.133870,2.622895,-0.016913,-0.345512,-0.071011,0.133210,-0.016576,-0.050388,-0.007733,0.064872,-0.690557,-0.132694,-0.019328,-0.345688,0,0
1677190376528000,-0.439085,-5.783441,1.010728,4.819228,-1.599319,1.554484,0.783552,0.187788,-0.063268,-0.000595,-0.260057,0.102628,0.629898,0.158966,0.215678,0.729168,0.021199,0.810427,0.158507,0.563806,1.414147,-0.039896,0.541226,2.412681,1.136406,2.611759,-0.025095,-0.444112,-0.037649,0.215772,-0.044467,-0.021782,0.010077,0.027945,-0.800223,-0.137332,-0.020466,-0.454227,0,0
1677190376547999,-0.977905,-4.688570,1.863613,4.853957,-1.896534,1.902487,0.882636,0.006460,-0.047225,-0.019235,-0.238300,0.122462,0.634604,0.161329,0.213921,0.725075,0.022208,0.808877,0.159028,0.565843,1.427736,-0.037567,0.541384,2.402028,1.139277,2.600334,-0.044116,-0.522120,0.013116,0.300194,-0.078682,0.013941,0.023989,-0.025604,-0.886700,-0.134441,-0.025222,-0.567239,0,0
1677190376567999,0.249429,-3.912795,0.081664,4.709723,-1.941381,1.631145,0.756646,0.074093,0.081162,-0.080402,-0.182689,0.144763,0.639805,0.162633,0.214049,0.720158,0.022928,0.807674,0.160083,0.567233,1.441967,-0.039668,0.543101,2.391964,1.140730,2.590726,-0.038657,-0.585979,0.028594,0.382967,-0.114190,0.044404,0.038868,-0.033524,-0.962153,-0.135027,-0.032411,-0.676222,0,0
1677190376587999,0.861074,-3.530333,-1.760253,4.246326,-1.572982,1.318837,0.596112,0.348442,-0.026129,-0.158150,-0.084758,0.192025,0.644256,0.166214,0.215402,0.714950,0.023608,0.806955,0.162261,0.567609,1.455864,-0.039889,0.549861,2.381172,1.139463,2.582141,-0.021036,-0.643606,0.007588,0.457774,-0.142743,0.068791,0.043973,-0.002151,-1.033912,-0.139018,-0.035674,-0.772802,0,0
1677190376607999,-0.871462,-3.447393,-1.207144,3.350237,-1.365519,1.392669,0.619465,-0.044745,-0.245269,-0.206277,0.047847,0.239972,0.648773,0.169394,0.211784,0.711191,0.024177,0.806715,0.165192,0.567081,1.469789,-0.033862,0.548390,2.370946,1.136006,2.575430,-0.038141,-0.701038,-0.001998,0.516021,-0.167573,0.094832,0.024214,0.002517,-1.103817,-0.135931,-0.038211,-0.852380,0,0
1677190376628000,-1.485894,-2.775490,0.647985,2.334219,-1.560612,1.203309,0.871847,-0.471403,-0.158633,-0.248671,0.157778,0.269056,0.655105,0.169521,0.205576,0.707166,0.024369,0.807001,0.168416,0.565716,1.486480,-0.029593,0.538754,2.363314,1.131048,2.572326,-0.067614,-0.746535,0.025878,0.555364,-0.196744,0.117266,0.011064,-0.029057,-1.157212,-0.128620,-0.049582,-0.913629,0,0
1677190376648000,-0.258003,-1.325217,-0.276968,1.687318,-1.458230,0.516142,1.159304,-0.382632,-0.016099,-0.324921,0.239636,0.345990,0.664155,0.169426,0.200846,0.700071,0.024624,0.807785,0.172639,0.563308,1.510363,-0.029569,0.531084,2.355535,1.123367,2.570514,-0.072611,-0.764561,0.035615,0.583232,-0.224316,0.126142,0.007257,-0.029929,-1.182469,-0.129740,-0.065051,-0.958515,0,0
1677190376668000,0.801709,-1.585602,-1.622972,1.116547,-0.009187,0.123349,1.355502,-0.264568,0.038123,-0.399764,0.344635,0.503566,0.675022,0.169854,0.197174,0.690554,0.026008,0.808968,0.178962,0.559564,1.539795,-0.031612,0.525752,2.342767,1.110744,2.565279,-0.056499,-0.789355,0.018789,0.601188,-0.223364,0.127348,0.008175,0.003802,-1.212982,-0.138590,-0.057746,-0.981710,0,0
1677190376688000,0.359097,-1.682241,-0.036909,0.725152,1.348568,0.381574,1.637705,-0.125619,0.019033,-0.324851,0.477794,0.550588,0.686695,0.171917,0.193786,0.679405,0.028294,0.810801,0.185484,0.554655,1.573008,-0.032547,0.523224,2.331883,1.095011,2.561018,-0.049326,-0.817660,0.034040,0.612853,-0.195719,0.133908,0.016883,0.006602,-1.244701,-0.144329,-0.025546,-0.990421,0,0
1677190376708000,0.187570,-0.577379,1.616871,0.925113,0.790735,0.187033,1.794526,-0.022603,-0.090753,-0.078259,0.603273,0.429065,0.698218,0.175650,0.190104,0.667645,0.030591,0.813878,0.189135,0.548761,1.607536,-0.030929,0.522848,2.334086,1.079407,2.565653,-0.045673,-0.825455,0.082717,0.630083,-0.179698,0.136766,0.038339,-0.020987,-1.255627,-0.153577,-0.003685,-1.004918,0,0
1677190376728000,0.093652,0.693594,-1.465780,1.298908,-0.608221,-0.048811,1.746746,-0.011181,-0.180085,0.104608,0.666085,0.361791,0.710035,0.180253,0.185570,0.655114,0.032850,0.817817,0.190355,0.542316,1.644151,-0.027353,0.522770,2.345748,1.064452,2.576234,-0.043988,-0.809424,0.070086,0.656372,-0.192124,0.135096,0.027438,0.002171,-1.237937,-0.166049,-0.007035,-1.033882,0,0
